"fov","cellID","x_local_px","y_local_px","x_global_px","y_global_px"
32,1509,878,459,151953.817108155,-42027.1113230387
32,1510,382,454,151457.817108155,-42032.1113230387
32,1510,387,453,151462.817108155,-42033.1113230387
32,1510,390,452,151465.817108155,-42034.1113230387
32,1510,392,451,151467.817108155,-42035.1113230387
32,1510,405,438,151480.817108155,-42048.1113230387
32,1510,410,428,151485.817108155,-42058.1113230387
32,1510,411,425,151486.817108155,-42061.1113230387
32,1510,414,410,151489.817108155,-42076.1113230387
32,1510,418,336,151493.817108155,-42150.1113230387
32,1510,418,330,151493.817108155,-42156.1113230387
32,1510,417,326,151492.817108155,-42160.1113230387
32,1510,414,324,151489.817108155,-42162.1113230387
32,1510,411,323,151486.817108155,-42163.1113230387
32,1510,403,321,151478.817108155,-42165.1113230387
32,1510,398,320,151473.817108155,-42166.1113230387
32,1510,392,319,151467.817108155,-42167.1113230387
32,1510,383,318,151458.817108155,-42168.1113230387
32,1510,381,318,151456.817108155,-42168.1113230387
32,1510,375,324,151450.817108155,-42162.1113230387
32,1510,370,334,151445.817108155,-42152.1113230387
32,1510,362,438,151437.817108155,-42048.1113230387
32,1510,362,443,151437.817108155,-42043.1113230387
32,1510,363,445,151438.817108155,-42041.1113230387
32,1510,369,451,151444.817108155,-42035.1113230387
32,1510,371,452,151446.817108155,-42034.1113230387
32,1510,374,453,151449.817108155,-42033.1113230387
32,1510,379,454,151454.817108155,-42032.1113230387
32,1511,349,447,151424.817108155,-42039.1113230387
32,1511,352,446,151427.817108155,-42040.1113230387
32,1511,358,443,151433.817108155,-42043.1113230387
32,1511,361,440,151436.817108155,-42046.1113230387
32,1511,364,432,151439.817108155,-42054.1113230387
32,1511,365,429,151440.817108155,-42057.1113230387
32,1511,365,426,151440.817108155,-42060.1113230387
32,1511,363,355,151438.817108155,-42131.1113230387
32,1511,362,338,151437.817108155,-42148.1113230387
32,1511,361,337,151436.817108155,-42149.1113230387
32,1511,360,337,151435.817108155,-42149.1113230387
32,1511,352,341,151427.817108155,-42145.1113230387
32,1511,349,343,151424.817108155,-42143.1113230387
32,1511,319,364,151394.817108155,-42122.1113230387
32,1511,318,369,151393.817108155,-42117.1113230387
32,1511,311,412,151386.817108155,-42074.1113230387
32,1511,311,414,151386.817108155,-42072.1113230387
32,1511,315,426,151390.817108155,-42060.1113230387
32,1511,316,428,151391.817108155,-42058.1113230387
32,1511,318,430,151393.817108155,-42056.1113230387
32,1511,327,438,151402.817108155,-42048.1113230387
32,1511,343,446,151418.817108155,-42040.1113230387
32,1511,346,447,151421.817108155,-42039.1113230387
32,1512,128,446,151203.817108155,-42040.1113230387
32,1512,133,445,151208.817108155,-42041.1113230387
32,1512,151,441,151226.817108155,-42045.1113230387
32,1512,153,440,151228.817108155,-42046.1113230387
32,1512,159,430,151234.817108155,-42056.1113230387
32,1512,160,428,151235.817108155,-42058.1113230387
32,1512,162,423,151237.817108155,-42063.1113230387
32,1512,165,415,151240.817108155,-42071.1113230387
32,1512,168,406,151243.817108155,-42080.1113230387
32,1512,168,399,151243.817108155,-42087.1113230387
32,1512,167,398,151242.817108155,-42088.1113230387
32,1512,165,397,151240.817108155,-42089.1113230387
32,1512,161,396,151236.817108155,-42090.1113230387
32,1512,127,390,151202.817108155,-42096.1113230387
32,1512,116,390,151191.817108155,-42096.1113230387
32,1512,114,418,151189.817108155,-42068.1113230387
32,1512,114,421,151189.817108155,-42065.1113230387
32,1512,115,427,151190.817108155,-42059.1113230387
32,1512,116,430,151191.817108155,-42056.1113230387
32,1512,119,438,151194.817108155,-42048.1113230387
32,1512,120,440,151195.817108155,-42046.1113230387
32,1512,123,445,151198.817108155,-42041.1113230387
32,1512,124,446,151199.817108155,-42040.1113230387
32,1513,3426,407,154501.817108155,-42079.1113230387
32,1513,3427,406,154502.817108155,-42080.1113230387
32,1513,3428,404,154503.817108155,-42082.1113230387
32,1513,3428,400,154503.817108155,-42086.1113230387
32,1513,3427,397,154502.817108155,-42089.1113230387
32,1513,3425,395,154500.817108155,-42091.1113230387
32,1513,3421,393,154496.817108155,-42093.1113230387
32,1513,3388,379,154463.817108155,-42107.1113230387
32,1513,3382,385,154457.817108155,-42101.1113230387
32,1513,3373,413,154448.817108155,-42073.1113230387
32,1513,3372,417,154447.817108155,-42069.1113230387
32,1513,3370,427,154445.817108155,-42059.1113230387
32,1513,3370,433,154445.817108155,-42053.1113230387
32,1513,3371,436,154446.817108155,-42050.1113230387
32,1513,3373,438,154448.817108155,-42048.1113230387
32,1513,3375,439,154450.817108155,-42047.1113230387
32,1514,366,425,151441.817108155,-42061.1113230387
32,1514,368,420,151443.817108155,-42066.1113230387
32,1514,369,417,151444.817108155,-42069.1113230387
32,1514,378,380,151453.817108155,-42106.1113230387
32,1514,379,375,151454.817108155,-42111.1113230387
32,1514,380,369,151455.817108155,-42117.1113230387
32,1514,380,358,151455.817108155,-42128.1113230387
32,1514,379,353,151454.817108155,-42133.1113230387
32,1514,376,346,151451.817108155,-42140.1113230387
32,1514,375,344,151450.817108155,-42142.1113230387
32,1514,372,340,151447.817108155,-42146.1113230387
32,1514,369,337,151444.817108155,-42149.1113230387
32,1514,363,337,151438.817108155,-42149.1113230387
32,1514,354,397,151429.817108155,-42089.1113230387
32,1514,354,408,151429.817108155,-42078.1113230387
32,1514,356,420,151431.817108155,-42066.1113230387
32,1514,363,424,151438.817108155,-42062.1113230387
32,1514,365,425,151440.817108155,-42061.1113230387
32,1515,851,414,151926.817108155,-42072.1113230387
32,1515,859,406,151934.817108155,-42080.1113230387
32,1515,863,396,151938.817108155,-42090.1113230387
32,1515,875,365,151950.817108155,-42121.1113230387
32,1515,875,362,151950.817108155,-42124.1113230387
32,1515,870,357,151945.817108155,-42129.1113230387
32,1515,817,356,151892.817108155,-42130.1113230387
32,1515,809,356,151884.817108155,-42130.1113230387
32,1515,802,357,151877.817108155,-42129.1113230387
32,1515,800,358,151875.817108155,-42128.1113230387
32,1515,799,359,151874.817108155,-42127.1113230387
32,1515,797,365,151872.817108155,-42121.1113230387
32,1515,803,371,151878.817108155,-42115.1113230387
32,1515,838,404,151913.817108155,-42082.1113230387
32,1515,850,414,151925.817108155,-42072.1113230387
32,1516,3428,396,154503.817108155,-42090.1113230387
32,1516,3430,395,154505.817108155,-42091.1113230387
32,1516,3442,385,154517.817108155,-42101.1113230387
32,1516,3449,378,154524.817108155,-42108.1113230387
32,1516,3452,372,154527.817108155,-42114.1113230387
32,1516,3453,369,154528.817108155,-42117.1113230387
32,1516,3454,364,154529.817108155,-42122.1113230387
32,1516,3454,356,154529.817108155,-42130.1113230387
32,1516,3448,349,154523.817108155,-42137.1113230387
32,1516,3440,341,154515.817108155,-42145.1113230387
32,1516,3432,340,154507.817108155,-42146.1113230387
32,1516,3408,340,154483.817108155,-42146.1113230387
32,1516,3394,353,154469.817108155,-42133.1113230387
32,1516,3393,354,154468.817108155,-42132.1113230387
32,1516,3389,360,154464.817108155,-42126.1113230387
32,1516,3386,365,154461.817108155,-42121.1113230387
32,1516,3384,369,154459.817108155,-42117.1113230387
32,1516,3388,378,154463.817108155,-42108.1113230387
32,1516,3394,384,154469.817108155,-42102.1113230387
32,1516,3400,388,154475.817108155,-42098.1113230387
32,1516,3402,389,154477.817108155,-42097.1113230387
32,1516,3409,392,154484.817108155,-42094.1113230387
32,1516,3427,396,154502.817108155,-42090.1113230387
32,1517,984,396,152059.817108155,-42090.1113230387
32,1517,999,393,152074.817108155,-42093.1113230387
32,1517,1002,392,152077.817108155,-42094.1113230387
32,1517,1004,391,152079.817108155,-42095.1113230387
32,1517,1017,378,152092.817108155,-42108.1113230387
32,1517,1024,364,152099.817108155,-42122.1113230387
32,1517,1027,355,152102.817108155,-42131.1113230387
32,1517,1028,350,152103.817108155,-42136.1113230387
32,1517,1028,338,152103.817108155,-42148.1113230387
32,1517,1027,333,152102.817108155,-42153.1113230387
32,1517,1026,330,152101.817108155,-42156.1113230387
32,1517,1025,328,152100.817108155,-42158.1113230387
32,1517,1023,326,152098.817108155,-42160.1113230387
32,1517,1014,319,152089.817108155,-42167.1113230387
32,1517,1012,318,152087.817108155,-42168.1113230387
32,1517,1002,314,152077.817108155,-42172.1113230387
32,1517,998,314,152073.817108155,-42172.1113230387
32,1517,993,315,152068.817108155,-42171.1113230387
32,1517,984,318,152059.817108155,-42168.1113230387
32,1517,978,321,152053.817108155,-42165.1113230387
32,1517,968,327,152043.817108155,-42159.1113230387
32,1517,962,331,152037.817108155,-42155.1113230387
32,1517,954,337,152029.817108155,-42149.1113230387
32,1517,954,355,152029.817108155,-42131.1113230387
32,1517,955,362,152030.817108155,-42124.1113230387
32,1517,961,375,152036.817108155,-42111.1113230387
32,1517,964,381,152039.817108155,-42105.1113230387
32,1517,970,391,152045.817108155,-42095.1113230387
32,1517,975,396,152050.817108155,-42090.1113230387
32,1518,3488,376,154563.817108155,-42110.1113230387
32,1518,3493,375,154568.817108155,-42111.1113230387
32,1518,3496,374,154571.817108155,-42112.1113230387
32,1518,3498,373,154573.817108155,-42113.1113230387
32,1518,3503,368,154578.817108155,-42118.1113230387
32,1518,3509,358,154584.817108155,-42128.1113230387
32,1518,3518,340,154593.817108155,-42146.1113230387
32,1518,3522,330,154597.817108155,-42156.1113230387
32,1518,3523,327,154598.817108155,-42159.1113230387
32,1518,3525,319,154600.817108155,-42167.1113230387
32,1518,3526,314,154601.817108155,-42172.1113230387
32,1518,3527,307,154602.817108155,-42179.1113230387
32,1518,3527,287,154602.817108155,-42199.1113230387
32,1518,3526,284,154601.817108155,-42202.1113230387
32,1518,3525,282,154600.817108155,-42204.1113230387
32,1518,3518,275,154593.817108155,-42211.1113230387
32,1518,3516,274,154591.817108155,-42212.1113230387
32,1518,3503,274,154578.817108155,-42212.1113230387
32,1518,3501,276,154576.817108155,-42210.1113230387
32,1518,3497,281,154572.817108155,-42205.1113230387
32,1518,3491,291,154566.817108155,-42195.1113230387
32,1518,3490,293,154565.817108155,-42193.1113230387
32,1518,3461,358,154536.817108155,-42128.1113230387
32,1518,3462,361,154537.817108155,-42125.1113230387
32,1518,3463,363,154538.817108155,-42123.1113230387
32,1518,3471,371,154546.817108155,-42115.1113230387
32,1518,3477,374,154552.817108155,-42112.1113230387
32,1518,3480,375,154555.817108155,-42111.1113230387
32,1518,3485,376,154560.817108155,-42110.1113230387
32,1519,847,358,151922.817108155,-42128.1113230387
32,1519,870,356,151945.817108155,-42130.1113230387
32,1519,871,353,151946.817108155,-42133.1113230387
32,1519,872,348,151947.817108155,-42138.1113230387
32,1519,872,338,151947.817108155,-42148.1113230387
32,1519,869,332,151944.817108155,-42154.1113230387
32,1519,859,317,151934.817108155,-42169.1113230387
32,1519,847,302,151922.817108155,-42184.1113230387
32,1519,845,300,151920.817108155,-42186.1113230387
32,1519,844,300,151919.817108155,-42186.1113230387
32,1519,800,312,151875.817108155,-42174.1113230387
32,1519,793,314,151868.817108155,-42172.1113230387
32,1519,787,316,151862.817108155,-42170.1113230387
32,1519,785,317,151860.817108155,-42169.1113230387
32,1519,784,318,151859.817108155,-42168.1113230387
32,1519,784,327,151859.817108155,-42159.1113230387
32,1519,785,332,151860.817108155,-42154.1113230387
32,1519,788,341,151863.817108155,-42145.1113230387
32,1519,791,347,151866.817108155,-42139.1113230387
32,1519,795,353,151870.817108155,-42133.1113230387
32,1519,799,357,151874.817108155,-42129.1113230387
32,1519,824,358,151899.817108155,-42128.1113230387
32,1520,3798,368,154873.817108155,-42118.1113230387
32,1520,3803,367,154878.817108155,-42119.1113230387
32,1520,3806,366,154881.817108155,-42120.1113230387
32,1520,3816,361,154891.817108155,-42125.1113230387
32,1520,3835,342,154910.817108155,-42144.1113230387
32,1520,3836,340,154911.817108155,-42146.1113230387
32,1520,3837,337,154912.817108155,-42149.1113230387
32,1520,3838,332,154913.817108155,-42154.1113230387
32,1520,3838,324,154913.817108155,-42162.1113230387
32,1520,3837,319,154912.817108155,-42167.1113230387
32,1520,3835,311,154910.817108155,-42175.1113230387
32,1520,3834,308,154909.817108155,-42178.1113230387
32,1520,3833,306,154908.817108155,-42180.1113230387
32,1520,3816,289,154891.817108155,-42197.1113230387
32,1520,3810,285,154885.817108155,-42201.1113230387
32,1520,3808,284,154883.817108155,-42202.1113230387
32,1520,3805,283,154880.817108155,-42203.1113230387
32,1520,3800,282,154875.817108155,-42204.1113230387
32,1520,3772,282,154847.817108155,-42204.1113230387
32,1520,3767,283,154842.817108155,-42203.1113230387
32,1520,3764,284,154839.817108155,-42202.1113230387
32,1520,3762,285,154837.817108155,-42201.1113230387
32,1520,3747,300,154822.817108155,-42186.1113230387
32,1520,3744,306,154819.817108155,-42180.1113230387
32,1520,3743,309,154818.817108155,-42177.1113230387
32,1520,3742,314,154817.817108155,-42172.1113230387
32,1520,3742,327,154817.817108155,-42159.1113230387
32,1520,3743,332,154818.817108155,-42154.1113230387
32,1520,3744,335,154819.817108155,-42151.1113230387
32,1520,3753,353,154828.817108155,-42133.1113230387
32,1520,3761,361,154836.817108155,-42125.1113230387
32,1520,3763,362,154838.817108155,-42124.1113230387
32,1520,3766,363,154841.817108155,-42123.1113230387
32,1520,3771,364,154846.817108155,-42122.1113230387
32,1520,3793,368,154868.817108155,-42118.1113230387
32,1521,321,363,151396.817108155,-42123.1113230387
32,1521,324,362,151399.817108155,-42124.1113230387
32,1521,334,356,151409.817108155,-42130.1113230387
32,1521,359,337,151434.817108155,-42149.1113230387
32,1521,361,335,151436.817108155,-42151.1113230387
32,1521,362,332,151437.817108155,-42154.1113230387
32,1521,371,301,151446.817108155,-42185.1113230387
32,1521,373,291,151448.817108155,-42195.1113230387
32,1521,373,257,151448.817108155,-42229.1113230387
32,1521,371,251,151446.817108155,-42235.1113230387
32,1521,370,249,151445.817108155,-42237.1113230387
32,1521,369,248,151444.817108155,-42238.1113230387
32,1521,366,246,151441.817108155,-42240.1113230387
32,1521,362,244,151437.817108155,-42242.1113230387
32,1521,357,243,151432.817108155,-42243.1113230387
32,1521,341,243,151416.817108155,-42243.1113230387
32,1521,336,247,151411.817108155,-42239.1113230387
32,1521,312,268,151387.817108155,-42218.1113230387
32,1521,311,269,151386.817108155,-42217.1113230387
32,1521,309,272,151384.817108155,-42214.1113230387
32,1521,297,292,151372.817108155,-42194.1113230387
32,1521,295,299,151370.817108155,-42187.1113230387
32,1521,295,300,151370.817108155,-42186.1113230387
32,1521,296,320,151371.817108155,-42166.1113230387
32,1521,298,332,151373.817108155,-42154.1113230387
32,1521,315,360,151390.817108155,-42126.1113230387
32,1521,318,363,151393.817108155,-42123.1113230387
32,1522,3460,358,154535.817108155,-42128.1113230387
32,1522,3468,350,154543.817108155,-42136.1113230387
32,1522,3471,346,154546.817108155,-42140.1113230387
32,1522,3477,336,154552.817108155,-42150.1113230387
32,1522,3487,312,154562.817108155,-42174.1113230387
32,1522,3488,308,154563.817108155,-42178.1113230387
32,1522,3488,294,154563.817108155,-42192.1113230387
32,1522,3476,294,154551.817108155,-42192.1113230387
32,1522,3458,303,154533.817108155,-42183.1113230387
32,1522,3445,312,154520.817108155,-42174.1113230387
32,1522,3443,314,154518.817108155,-42172.1113230387
32,1522,3442,319,154517.817108155,-42167.1113230387
32,1522,3442,342,154517.817108155,-42144.1113230387
32,1522,3446,347,154521.817108155,-42139.1113230387
32,1522,3455,357,154530.817108155,-42129.1113230387
32,1522,3456,358,154531.817108155,-42128.1113230387
32,1523,3442,339,154517.817108155,-42147.1113230387
32,1523,3443,331,154518.817108155,-42155.1113230387
32,1523,3443,323,154518.817108155,-42163.1113230387
32,1523,3442,314,154517.817108155,-42172.1113230387
32,1523,3440,313,154515.817108155,-42173.1113230387
32,1523,3423,307,154498.817108155,-42179.1113230387
32,1523,3415,307,154490.817108155,-42179.1113230387
32,1523,3414,308,154489.817108155,-42178.1113230387
32,1523,3412,311,154487.817108155,-42175.1113230387
32,1523,3408,319,154483.817108155,-42167.1113230387
32,1523,3407,325,154482.817108155,-42161.1113230387
32,1523,3407,336,154482.817108155,-42150.1113230387
32,1523,3408,339,154483.817108155,-42147.1113230387
32,1523,3441,341,154516.817108155,-42145.1113230387
32,1524,3990,340,155065.817108155,-42146.1113230387
32,1524,3995,339,155070.817108155,-42147.1113230387
32,1524,3998,338,155073.817108155,-42148.1113230387
32,1524,4004,335,155079.817108155,-42151.1113230387
32,1524,4009,330,155084.817108155,-42156.1113230387
32,1524,4012,324,155087.817108155,-42162.1113230387
32,1524,4013,321,155088.817108155,-42165.1113230387
32,1524,4014,316,155089.817108155,-42170.1113230387
