"fov","cell_ID","Area","AspectRatio","CenterX_local_px","CenterY_local_px","CenterX_global_px","CenterY_global_px","Width","Height","Mean.PanCK","Max.PanCK","Mean.CD68","Max.CD68","Mean.MembraneStain_B2M","Max.MembraneStain_B2M","Mean.CD45","Max.CD45","Mean.DAPI","Max.DAPI"
32,1306,9708,1.6,3255,1863,154330.817108155,-40623.1113230387,155,97,98,1568,87,4952,290,4882,77,7396,785,2729
32,1307,1852,1.15,1995,1872,153070.817108155,-40614.1113230387,60,52,734,1818,208,476,1534,4397,163,929,741,1741
32,1308,4854,1.18,1827,1862,152902.817108155,-40624.1113230387,86,73,399,1398,118,612,836,4633,91,1225,513,1812
32,1309,5369,1.02,2121,1852,153196.817108155,-40634.1113230387,91,89,228,1035,70,2573,317,1529,49,2279,757,2918
32,1310,3914,1.48,772,1856,151847.817108155,-40630.1113230387,92,62,128,1767,100,7299,954,13627,542,8239,2086,5277
32,1311,2905,1.14,1945,1852,153020.817108155,-40634.1113230387,74,65,800,2063,214,604,1300,4643,163,1212,1187,3955
32,1312,2678,1.15,647,1841,151722.817108155,-40645.1113230387,63,55,165,776,290,4100,2783,15561,609,2984,1358,3374
32,1313,4560,1.06,462,1822,151537.817108155,-40664.1113230387,82,77,241,1856,279,5541,1831,10272,700,9155,675,2161
32,1314,5547,1.59,1997,1815,153072.817108155,-40671.1113230387,111,70,425,4148,109,5502,520,4557,105,7944,2327,4881
32,1315,8367,1.38,1322,1777,152397.817108155,-40709.1113230387,137,99,196,2413,178,6964,1061,9648,78,973,1771,5435
32,1316,7359,1.16,2025,1764,153100.817108155,-40722.1113230387,111,96,316,1620,102,6237,441,5133,94,9566,659,2484
32,1317,5624,1.13,2481,1769,153556.817108155,-40717.1113230387,98,87,245,1740,98,7369,1098,8626,375,8785,1728,5106
32,1318,8167,1.68,1151,1767,152226.817108155,-40719.1113230387,133,79,67,3463,22,426,619,6531,50,1079,790,3000
32,1319,3288,1.41,1078,1779,152153.817108155,-40707.1113230387,83,59,74,684,18,222,477,2291,46,1129,1286,3704
32,1320,4791,1.68,1428,1769,152503.817108155,-40717.1113230387,101,60,284,1485,878,6178,1847,5257,331,7101,1540,4083
32,1321,5936,0.84,45,1736,151120.817108155,-40750.1113230387,91,108,153,1030,58,5129,147,4429,44,8510,898,3245
32,1322,6299,1.15,1032,1745,152107.817108155,-40741.1113230387,105,91,54,1181,59,1460,440,2898,37,1093,803,2773
32,1323,3673,1.38,2903,1744,153978.817108155,-40742.1113230387,83,60,114,958,49,445,1071,11553,116,1237,790,2756
32,1324,2659,1.29,196,1698,151271.817108155,-40788.1113230387,72,56,43,1099,67,4660,545,4114,75,4955,528,1878
32,1325,4661,1.63,279,1690,151354.817108155,-40796.1113230387,104,64,74,1494,212,5095,689,4356,129,6748,601,2302
32,1326,4629,1.53,691,1684,151766.817108155,-40802.1113230387,104,68,68,1042,39,4698,172,4041,41,6696,198,928
32,1327,4817,1.84,1649,1648,152724.817108155,-40838.1113230387,112,61,46,848,15,427,548,3586,23,369,419,1686
32,1328,6218,1.39,2129,1644,153204.817108155,-40842.1113230387,107,77,186,1336,58,4960,277,4759,74,7776,666,3139
32,1329,7177,1.09,3393,1591,154468.817108155,-40895.1113230387,99,91,446,2269,200,4686,547,4929,200,7089,526,2538
32,1330,7939,1.65,1898,1592,152973.817108155,-40894.1113230387,140,85,182,1957,87,6876,882,5843,110,8930,1111,3484
32,1331,3903,1.29,2648,1599,153723.817108155,-40887.1113230387,81,63,219,1205,49,350,611,5264,138,1092,551,2857
32,1332,5871,1.6,492,1588,151567.817108155,-40898.1113230387,117,73,36,1645,40,6740,113,4888,51,7791,810,3055
32,1333,3044,0.88,3553,1578,154628.817108155,-40908.1113230387,75,85,272,1502,87,629,841,2654,134,1367,1352,3854
32,1334,2242,0.55,20,1543,151095.817108155,-40943.1113230387,42,77,347,1074,67,175,267,1287,18,173,850,3470
32,1335,10159,1.4,1734,1531,152809.817108155,-40955.1113230387,133,95,26,1220,6,412,543,4365,27,717,747,2516
32,1336,3028,0.84,1377,1534,152452.817108155,-40952.1113230387,59,70,17,2818,5,321,251,1492,25,265,323,1286
32,1337,3126,1.16,1140,1498,152215.817108155,-40988.1113230387,72,62,182,561,39,518,159,944,79,563,702,2683
32,1338,6631,0.91,65,1459,151140.817108155,-41027.1113230387,116,127,469,3883,234,12497,399,17902,251,24588,1263,4962
32,1339,7326,1.4,2798,1434,153873.817108155,-41052.1113230387,125,89,119,2030,42,5639,632,5455,57,8920,397,2377
32,1340,3587,1.37,44,1436,151119.817108155,-41050.1113230387,89,65,990,5426,197,4953,432,4445,154,6072,2457,6141
32,1341,3277,1.54,46,1403,151121.817108155,-41083.1113230387,94,61,2480,16439,167,610,1131,5208,89,1120,3180,5994
32,1342,6817,0.69,161,1358,151236.817108155,-41128.1113230387,103,149,376,1366,96,5259,576,7439,42,6019,1628,4877
32,1343,3369,0.81,189,1373,151264.817108155,-41113.1113230387,67,83,215,1618,115,6677,452,5040,58,6762,1508,5265
32,1344,5098,0.98,3508,1365,154583.817108155,-41121.1113230387,81,83,117,2373,89,5585,320,4888,128,7904,360,1949
32,1345,5204,1.26,1974,1346,153049.817108155,-41140.1113230387,97,77,83,2357,30,7433,184,5889,39,7053,484,1958
32,1346,7072,1.11,1139,1326,152214.817108155,-41160.1113230387,108,97,102,1436,23,960,77,1455,45,3278,574,2445
32,1347,6858,0.84,726,1314,151801.817108155,-41172.1113230387,85,101,132,1609,66,6259,339,4876,91,7677,665,2703
32,1348,5441,1.89,2480,1309,153555.817108155,-41177.1113230387,117,62,126,2033,27,1423,1452,7829,63,2876,1407,3650
32,1349,2653,0.51,4234,1308,155309.817108155,-41178.1113230387,42,83,456,1540,86,3628,37,3323,74,6981,581,3499
32,1350,2919,0.92,155,1295,151230.817108155,-41191.1113230387,72,78,598,2540,99,486,632,2666,36,767,1891,5228
32,1351,3167,1.65,2600,1305,153675.817108155,-41181.1113230387,86,52,72,899,20,320,2051,8999,65,1338,697,2201
32,1352,5440,1.61,2695,1295,153770.817108155,-41191.1113230387,116,72,69,1231,29,4513,1524,6707,107,6713,1230,3054
32,1353,3051,0.76,895,1283,151970.817108155,-41203.1113230387,57,75,536,1719,131,479,801,3963,65,503,387,1497
32,1354,6727,0.72,1441,1262,152516.817108155,-41224.1113230387,79,109,115,1521,53,4039,224,2584,45,1802,985,4526
32,1355,6194,1.57,1995,1269,153070.817108155,-41217.1113230387,118,75,171,1857,58,6438,323,5732,89,7665,358,1696
32,1356,4023,0.99,234,1258,151309.817108155,-41228.1113230387,87,88,143,818,38,332,451,5030,71,1330,950,4040
32,1357,4453,1.35,2583,1261,153658.817108155,-41225.1113230387,100,74,151,1560,62,4578,430,4278,90,6511,1165,3484
32,1358,3107,1.05,2455,1264,153530.817108155,-41222.1113230387,67,64,217,1391,33,225,210,2633,30,221,395,1578
32,1359,2702,1.01,2657,1251,153732.817108155,-41235.1113230387,68,67,192,1178,63,2177,327,3222,85,4483,1734,3766
32,1360,2751,1.6,2695,1251,153770.817108155,-41235.1113230387,88,55,190,1184,45,966,439,2256,60,832,1815,3933
32,1361,3602,1.33,1718,1261,152793.817108155,-41225.1113230387,77,58,257,1497,61,2700,1304,8223,66,4641,1237,3583
32,1362,5527,1.13,948,1228,152023.817108155,-41258.1113230387,96,85,417,1399,120,639,942,6472,73,543,877,3191
32,1363,3363,0.66,235,1205,151310.817108155,-41281.1113230387,65,98,228,918,49,298,569,3092,18,126,1374,4381
32,1364,2026,0.58,191,1224,151266.817108155,-41262.1113230387,40,69,696,2735,111,560,773,3002,48,1098,1431,3976
32,1365,5682,1.66,3152,1212,154227.817108155,-41274.1113230387,121,73,74,1674,41,5513,2898,9455,91,6140,1245,3936
32,1366,2821,0.85,899,1207,151974.817108155,-41279.1113230387,63,74,505,1914,143,495,758,3468,103,1101,470,1840
32,1367,2126,0.66,1183,1205,152258.817108155,-41281.1113230387,47,71,208,2229,179,6309,980,5623,206,7737,366,1684
32,1368,3693,1.29,290,1205,151365.817108155,-41281.1113230387,84,65,205,1681,108,6536,1004,6095,134,5758,919,2584
32,1369,5280,0.75,3964,1181,155039.817108155,-41305.1113230387,77,103,186,1548,37,342,85,1318,24,946,371,2042
32,1370,5893,0.9,3611,1182,154686.817108155,-41304.1113230387,87,97,118,1519,47,4279,321,3760,59,6454,725,3324
32,1371,2855,2.53,3035,1181,154110.817108155,-41305.1113230387,124,49,161,1610,47,408,3503,12299,100,1735,2839,4546
32,1372,4726,1.51,3109,1164,154184.817108155,-41322.1113230387,112,74,134,1407,45,452,3859,10901,65,1166,1992,4203
32,1373,3720,0.93,2789,1178,153864.817108155,-41308.1113230387,67,72,202,1372,76,4423,281,5233,151,7181,802,3240
32,1374,9279,2.29,2144,1176,153219.817108155,-41310.1113230387,167,73,297,901,55,601,217,1799,58,2427,545,2409
32,1375,4837,0.95,639,1157,151714.817108155,-41329.1113230387,82,86,330,4396,102,691,1076,4845,84,1233,918,3231
32,1376,3380,1.59,3012,1157,154087.817108155,-41329.1113230387,94,59,141,1419,35,583,1281,5492,53,819,1782,3624
32,1377,1137,1.18,313,1161,151388.817108155,-41325.1113230387,47,40,407,4796,88,372,1330,4610,62,909,1031,2316
32,1378,1055,0.39,12,1144,151087.817108155,-41342.1113230387,25,64,2528,16909,165,827,945,3319,85,477,2749,4322
32,1379,5555,1.67,2275,1154,153350.817108155,-41332.1113230387,115,69,447,1059,63,303,230,1271,25,199,659,2893
32,1380,6034,0.8,300,1118,151375.817108155,-41368.1113230387,89,111,138,1212,54,3938,1659,8542,66,5392,988,2984
32,1381,7490,0.81,3571,1106,154646.817108155,-41380.1113230387,95,117,159,1453,48,4600,113,4184,45,6470,723,3353
32,1382,5128,1.42,3046,1109,154121.817108155,-41377.1113230387,101,71,87,1002,108,1922,1025,8617,56,1047,1028,2566
32,1383,4926,1.54,1849,1123,152924.817108155,-41363.1113230387,103,67,555,1841,95,611,366,2353,56,1086,1058,3758
32,1384,6273,1.72,2407,1118,153482.817108155,-41368.1113230387,119,69,486,1670,109,3553,216,4514,85,6186,1913,6845
32,1385,3373,0.96,211,1103,151286.817108155,-41383.1113230387,75,78,1380,5181,109,546,1152,3190,62,634,585,2163
32,1386,3534,1.09,2482,1113,153557.817108155,-41373.1113230387,73,67,521,1312,75,365,224,2196,41,497,1434,4939
32,1387,4636,0.98,2099,1091,153174.817108155,-41395.1113230387,82,84,971,4256,160,3728,432,5234,154,7192,2158,4935
32,1388,3121,0.93,34,1079,151109.817108155,-41407.1113230387,69,74,1692,12306,186,810,1160,3541,153,597,1763,3226
32,1389,5428,1.75,1480,1097,152555.817108155,-41389.1113230387,117,67,261,1004,50,339,373,3036,56,632,432,2052
32,1390,4179,0.87,2036,1088,153111.817108155,-41398.1113230387,71,82,1291,7248,108,383,282,1747,65,804,1660,3984
32,1391,2674,1.13,1890,1095,152965.817108155,-41391.1113230387,68,60,761,3566,237,4672,276,4715,276,6673,703,1843
32,1392,3052,1.35,1718,1094,152793.817108155,-41392.1113230387,73,54,530,1175,103,3068,192,4649,64,5273,701,3490
32,1393,5217,1.34,1967,1080,153042.817108155,-41406.1113230387,99,74,1420,14112,157,3963,365,4624,167,5856,1580,3795
32,1394,2244,1.88,1626,1095,152701.817108155,-41391.1113230387,75,40,437,962,71,186,185,1282,50,180,525,2047
32,1395,4946,0.85,2194,1068,153269.817108155,-41418.1113230387,76,89,3120,20037,181,2031,1089,4484,97,985,1786,4589
32,1396,6550,0.63,351,1050,151426.817108155,-41436.1113230387,77,122,153,2206,74,9594,1551,7510,94,11454,1009,4031
32,1397,3101,1.38,2262,1083,153337.817108155,-41403.1113230387,77,56,1020,3619,122,476,386,1356,57,486,2665,5556
32,1398,6462,1.17,3079,1037,154154.817108155,-41449.1113230387,126,108,214,1575,161,4823,299,2841,41,1428,382,1545
32,1399,2854,1.44,1555,1078,152630.817108155,-41408.1113230387,78,54,558,1835,75,270,316,3223,45,282,505,1906
32,1400,5582,1.27,1821,1060,152896.817108155,-41426.1113230387,103,81,1121,3000,403,4389,302,1652,122,1355,2274,5904
32,1401,3066,1.62,1621,1058,152696.817108155,-41428.1113230387,86,53,611,2507,126,3000,244,5008,137,6831,702,3231
32,1402,3090,1,2141,1056,153216.817108155,-41430.1113230387,74,74,1149,5535,133,2573,638,3542,142,5735,2608,5225
32,1403,4529,0.62,279,1034,151354.817108155,-41452.1113230387,70,113,224,1616,39,211,741,4231,71,867,1024,3761
32,1404,6438,1.18,2275,1037,153350.817108155,-41449.1113230387,106,90,4008,18240,136,780,2449,10443,121,831,1936,5214
32,1405,3689,0.92,1933,1035,153008.817108155,-41451.1113230387,73,79,2361,9376,104,482,738,3307,104,725,2097,4115
32,1406,6652,1.9,1702,1039,152777.817108155,-41447.1113230387,133,70,1241,7072,160,3791,323,5423,109,8216,1654,5062
32,1407,4040,1.32,2610,1038,153685.817108155,-41448.1113230387,86,65,2138,12386,127,481,1235,4987,107,1065,838,2624
32,1408,4836,1.52,1501,1031,152576.817108155,-41455.1113230387,108,71,665,2566,76,306,506,4257,63,684,846,3251
32,1409,2332,0.68,259,1020,151334.817108155,-41466.1113230387,56,82,608,1840,109,312,862,4267,53,1322,1941,5073
32,1410,2608,1.6,2118,1025,153193.817108155,-41461.1113230387,88,55,1343,7515,141,971,736,8046,166,2266,2357,4175
32,1411,5775,0.92,824,1015,151899.817108155,-41471.1113230387,85,92,59,1585,31,4691,434,4079,44,5952,476,2395
32,1412,5846,0.84,891,1009,151966.817108155,-41477.1113230387,87,103,7,1318,15,406,188,2466,36,997,269,1221
32,1413,4161,1.43,1994,1021,153069.817108155,-41465.1113230387,96,67,1631,9419,141,11712,889,9611,192,17828,1382,2980
32,1414,4529,1.65,2890,1026,153965.817108155,-41460.1113230387,102,62,630,1818,71,290,453,2764,44,912,1435,4618
32,1415,3078,1.02,219,1020,151294.817108155,-41466.1113230387,67,66,823,3133,180,656,1301,3621,125,676,2324,5263
32,1416,5004,0.97,1562,1004,152637.817108155,-41482.1113230387,93,96,2286,19651,86,472,416,2302,71,682,1498,3976
32,1417,3842,1.01,2956,1000,154031.817108155,-41486.1113230387,79,78,1039,4765,85,241,364,1323,50,452,1850,4614
32,1418,3997,1.77,1713,987,152788.817108155,-41499.1113230387,115,65,2561,19773,76,231,601,4723,80,679,1989,4382
32,1419,6188,1.48,1357,970,152432.817108155,-41516.1113230387,155,105,860,13543,69,1297,222,2832,46,1349,745,2917
32,1420,3329,0.92,1802,983,152877.817108155,-41503.1113230387,66,72,1753,9948,144,3995,913,5384,173,7287,1260,3471
32,1421,3495,0.88,33,966,151108.817108155,-41520.1113230387,68,77,7154,27897,123,764,2423,8594,63,588,1289,3149
32,1422,2703,1.09,1412,976,152487.817108155,-41510.1113230387,72,66,560,1728,127,3081,218,4630,131,6222,785,1991
32,1423,3976,1.12,1506,968,152581.817108155,-41518.1113230387,84,75,1956,12911,119,4608,381,5490,98,5834,1291,3244
32,1424,1564,1.58,1735,976,152810.817108155,-41510.1113230387,68,43,1437,4945,103,363,1029,2680,131,451,2007,3654
32,1425,2703,1.17,219,968,151294.817108155,-41518.1113230387,68,58,971,4606,114,553,1372,4037,124,1089,2320,5744
32,1426,4914,1.04,3036,960,154111.817108155,-41526.1113230387,94,90,977,4894,109,2897,195,3573,107,5925,1192,3829
32,1427,4566,1.05,3251,965,154326.817108155,-41521.1113230387,83,79,154,827,44,1024,243,1561,54,1134,391,2031
32,1428,2824,0.72,2233,964,153308.817108155,-41522.1113230387,53,74,4884,17716,59,339,1728,6519,72,1004,762,2287
32,1429,3018,0.8,262,948,151337.817108155,-41538.1113230387,61,76,1336,4745,117,473,1536,6756,81,885,2509,5824
32,1430,4754,1.3,2834,958,153909.817108155,-41528.1113230387,96,74,4035,16904,132,463,876,4378,106,727,1744,4116
32,1431,7581,0.53,323,923,151398.817108155,-41563.1113230387,72,136,355,1900,88,2716,1555,7552,83,5559,1244,3771
32,1432,4052,0.94,1759,937,152834.817108155,-41549.1113230387,74,79,2169,11456,67,506,764,2893,65,671,1599,3827
32,1433,6388,0.83,3540,933,154615.817108155,-41553.1113230387,85,103,195,1655,47,5615,76,5006,53,8944,648,3021
32,1434,3532,1.75,2969,945,154044.817108155,-41541.1113230387,98,56,3391,7979,153,427,600,2373,162,669,2702,5228
32,1435,4293,1.01,1450,932,152525.817108155,-41554.1113230387,82,81,1840,12313,105,382,436,2774,95,670,1420,3495
32,1436,1949,0.87,1703,935,152778.817108155,-41551.1113230387,48,55,2366,11309,70,529,956,2289,109,578,694,1773
32,1437,3109,0.93,1383,922,152458.817108155,-41564.1113230387,63,68,992,6617,177,3313,395,5010,235,7440,1036,3035
32,1438,4147,1.18,2649,916,153724.817108155,-41570.1113230387,87,74,3969,25761,106,3569,1700,7276,162,5764,1687,3329
32,1439,3074,1.61,3008,910,154083.817108155,-41576.1113230387,90,56,2176,6416,153,421,401,1672,177,1032,3103,5687
32,1440,1996,0.58,373,912,151448.817108155,-41574.1113230387,42,73,236,1179,61,281,720,3514,118,1884,1324,4098
32,1441,3305,1.49,2880,912,153955.817108155,-41574.1113230387,82,55,2767,10375,137,4728,1257,5501,155,5717,1229,2309
32,1442,4948,0.93,838,885,151913.817108155,-41601.1113230387,81,87,33,1028,13,290,331,4593,49,998,377,1748
32,1443,3369,0.55,403,876,151478.817108155,-41610.1113230387,54,99,118,1383,148,5933,1114,5746,892,8090,1183,4142
32,1444,4029,1.05,2955,879,154030.817108155,-41607.1113230387,82,78,2543,11223,132,3695,681,4870,208,7408,2565,4313
32,1445,4266,1.46,1401,879,152476.817108155,-41607.1113230387,95,65,2219,9552,123,1968,740,3386,162,4355,2123,4590
32,1446,3186,0.72,3073,880,154148.817108155,-41606.1113230387,55,76,1698,6125,165,536,407,1289,159,815,1318,3214
32,1447,3347,1.19,2595,872,153670.817108155,-41614.1113230387,76,64,5231,19464,84,3379,1942,5845,139,6046,1126,3559
32,1448,6011,1.08,3238,865,154313.817108155,-41621.1113230387,104,96,355,819,51,307,189,2967,27,529,529,2490
32,1449,5579,1.08,1294,866,152369.817108155,-41620.1113230387,93,86,1664,7611,108,4163,433,4962,83,5603,1623,4424
32,1450,2592,1.1,3028,861,154103.817108155,-41625.1113230387,69,63,2027,6006,174,3858,572,3990,258,6529,2353,3995
32,1451,7404,1.06,3153,854,154228.817108155,-41632.1113230387,115,108,1301,5912,112,405,332,1682,85,736,982,3123
32,1452,9053,0.64,3853,839,154928.817108155,-41647.1113230387,87,135,135,1894,60,5995,179,5215,103,9553,437,1966
32,1453,3948,1,2794,850,153869.817108155,-41636.1113230387,69,69,3514,19368,110,3497,1503,8087,129,6357,1020,2670
32,1454,1728,1.19,287,865,151362.817108155,-41621.1113230387,57,48,945,3761,125,519,1212,3674,62,394,889,2675
32,1455,2737,0.95,386,841,151461.817108155,-41645.1113230387,70,74,226,942,224,2781,1870,4999,218,1749,1262,3230
32,1456,4156,1,2320,840,153395.817108155,-41646.1113230387,78,78,695,3968,12,303,595,1782,36,572,406,1272
32,1457,2760,0.57,334,824,151409.817108155,-41662.1113230387,48,84,323,912,76,419,1056,3069,38,1030,1637,3983
32,1458,3771,1.27,1068,838,152143.817108155,-41648.1113230387,89,70,195,910,152,3309,689,3756,260,1660,1077,4765
32,1459,3074,1.17,3009,831,154084.817108155,-41655.1113230387,77,66,2655,9958,110,410,772,2197,172,1047,2792,4831
32,1460,3928,0.96,1329,820,152404.817108155,-41666.1113230387,82,85,1531,10498,88,6433,459,4983,116,8094,1778,3417
32,1461,3830,1.39,1192,821,152267.817108155,-41665.1113230387,93,67,1007,4709,99,514,326,1235,80,687,1685,4462
32,1462,1754,1.47,1085,818,152160.817108155,-41668.1113230387,75,51,438,1135,173,2790,499,3616,222,5232,828,2386
32,1463,4220,1.04,1265,801,152340.817108155,-41685.1113230387,80,77,2453,9640,101,3073,828,6083,142,6531,1988,4757
32,1464,912,0.36,10,792,151085.817108155,-41694.1113230387,21,59,5019,19727,94,369,2034,6924,51,507,1374,3199
32,1465,3266,1.01,974,793,152049.817108155,-41693.1113230387,72,71,242,1362,185,6466,485,5188,176,7535,608,2583
32,1466,4246,0.99,3267,782,154342.817108155,-41704.1113230387,87,88,770,3984,98,3395,318,3217,75,5208,769,3229
32,1467,3136,1,1111,785,152186.817108155,-41701.1113230387,72,72,1511,12081,104,747,331,1849,83,1724,1353,3920
32,1468,2650,1.3,1193,784,152268.817108155,-41702.1113230387,73,56,1078,4885,106,2775,524,4966,135,7085,2518,4606
32,1469,1196,0.9,150,784,151225.817108155,-41702.1113230387,43,48,2936,10653,88,524,1366,2913,68,460,1167,2002
32,1470,5287,1.18,3170,773,154245.817108155,-41713.1113230387,98,83,3028,17408,139,574,568,2550,143,1291,1267,3772
32,1471,1486,0.96,2758,778,153833.817108155,-41708.1113230387,44,46,6110,20005,76,415,3101,10485,93,568,528,1280
32,1472,3219,0.93,1067,758,152142.817108155,-41728.1113230387,67,72,1078,6192,83,287,224,1205,43,501,2194,5320
32,1473,3935,0.53,3721,744,154796.817108155,-41742.1113230387,55,104,314,1660,102,6105,100,4739,76,7460,645,3037
32,1474,4704,0.93,930,742,152005.817108155,-41744.1113230387,90,97,194,1068,85,3658,381,5498,237,6426,1003,3813
32,1475,5372,0.8,1157,738,152232.817108155,-41748.1113230387,86,108,2616,19227,91,6979,669,6028,129,7700,1499,3515
32,1476,3254,0.78,1224,735,152299.817108155,-41751.1113230387,61,78,2552,9119,246,6358,954,5275,133,7177,1151,2925
32,1477,817,0.32,9,731,151084.817108155,-41755.1113230387,20,63,982,4514,125,4146,1534,6553,171,5813,1280,2311
32,1478,2814,1.08,3385,744,154460.817108155,-41742.1113230387,67,62,444,1246,90,3751,681,6689,65,3950,534,2645
32,1479,5320,0.72,372,709,151447.817108155,-41777.1113230387,81,112,269,39398,179,2999,958,5152,271,3073,1750,5055
32,1480,6908,0.76,956,699,152031.817108155,-41787.1113230387,93,123,564,4658,122,2836,202,3136,123,4557,739,2793
32,1481,4313,1.13,1093,712,152168.817108155,-41774.1113230387,86,76,1990,8030,115,3057,546,3143,126,5678,1985,4390
32,1482,2495,1.01,3219,706,154294.817108155,-41780.1113230387,76,75,5289,16927,131,429,950,2145,140,1687,1340,2912
32,1483,5124,0.74,1021,699,152096.817108155,-41787.1113230387,70,95,2315,8138,114,1341,365,2498,81,724,2024,4874
32,1484,3538,0.99,3427,711,154502.817108155,-41775.1113230387,70,71,287,1333,51,667,479,2960,37,590,916,4028
32,1485,9569,0.69,3385,641,154460.817108155,-41845.1113230387,134,195,637,4492,100,5799,238,4463,89,7321,1217,4890
32,1486,4017,0.88,3278,682,154353.817108155,-41804.1113230387,68,77,3443,17164,163,1187,758,2374,163,2179,1764,3995
32,1487,3318,0.79,311,678,151386.817108155,-41808.1113230387,62,78,866,2422,116,586,791,3101,56,1010,1987,4714
32,1488,4823,1.34,2237,664,153312.817108155,-41822.1113230387,102,76,1759,8123,112,5242,999,5662,172,8236,485,1490
32,1489,3687,0.9,3350,652,154425.817108155,-41834.1113230387,80,89,2728,17426,105,296,485,2253,80,464,2493,5077
32,1490,2785,0.57,364,630,151439.817108155,-41856.1113230387,47,82,172,1525,140,4992,450,5335,94,6540,645,2213
32,1491,1888,0.59,400,622,151475.817108155,-41864.1113230387,37,63,13,462,25,205,770,4642,45,2581,512,2107
32,1492,5625,0.82,3736,605,154811.817108155,-41881.1113230387,80,98,201,1098,75,3751,279,5096,64,6654,603,2960
32,1493,5638,0.94,914,567,151989.817108155,-41919.1113230387,85,90,1790,6904,162,608,865,3299,189,1695,1545,3917
32,1494,5162,0.73,390,542,151465.817108155,-41944.1113230387,73,100,135,1504,309,7307,612,5358,153,6919,1242,4990
32,1495,3868,0.72,336,540,151411.817108155,-41946.1113230387,64,89,605,2514,96,390,633,7831,42,950,1103,3733
32,1496,3586,1,279,540,151354.817108155,-41946.1113230387,71,71,1149,6918,157,752,1598,11510,144,559,954,3040
32,1497,2480,0.78,3407,535,154482.817108155,-41951.1113230387,54,69,2787,13049,159,1963,574,2637,181,4040,2030,4931
32,1498,9137,0.58,792,474,151867.817108155,-42012.1113230387,109,189,326,2440,75,2854,155,3426,62,5025,590,2182
32,1499,1012,0.75,3348,528,154423.817108155,-41958.1113230387,38,51,1706,10406,109,561,362,1729,112,633,1437,2670
32,1500,2602,0.79,3101,516,154176.817108155,-41970.1113230387,52,66,2692,17176,33,483,711,3135,50,661,461,1509
32,1501,3184,0.85,2037,502,153112.817108155,-41984.1113230387,64,75,5586,19910,65,5319,822,6523,93,6776,834,1998
32,1502,5487,0.68,840,486,151915.817108155,-42000.1113230387,84,124,1095,6188,158,3226,778,5313,157,6122,1483,3868
32,1503,3642,0.85,1419,485,152494.817108155,-42001.1113230387,66,78,745,3458,12,207,118,768,17,411,899,2208
32,1504,4591,0.7,3410,456,154485.817108155,-42030.1113230387,69,98,2202,9571,243,1417,927,3971,243,5473,2417,4556
32,1505,5357,1.23,226,460,151301.817108155,-42026.1113230387,98,80,2276,7383,129,3400,1141,4726,163,5048,1316,3333
32,1506,6532,0.86,3630,447,154705.817108155,-42039.1113230387,85,99,169,792,39,308,57,918,33,505,516,2535
32,1507,3005,0.8,184,427,151259.817108155,-42059.1113230387,63,79,1860,5570,99,503,994,3434,120,747,792,2447
32,1508,3198,0.94,819,406,151894.817108155,-42080.1113230387,76,81,2267,5539,101,327,754,4635,91,563,2252,4398
32,1509,3436,0.67,882,412,151957.817108155,-42074.1113230387,64,96,2428,9106,87,396,915,5355,95,806,2266,4410
32,1510,5290,0.42,390,386,151465.817108155,-42100.1113230387,57,137,378,1113,73,4170,139,3399,44,5061,870,3586
32,1511,3948,0.5,338,392,151413.817108155,-42094.1113230387,55,111,1235,5374,109,727,674,2916,70,721,2018,5126
32,1512,2308,0.98,141,418,151216.817108155,-42068.1113230387,56,57,1350,4823,81,4623,1338,4523,131,6816,897,2019
32,1513,1708,0.97,3399,409,154474.817108155,-42077.1113230387,59,61,2391,6228,161,737,755,2220,168,1157,2774,4668
32,1514,1466,0.3,367,381,151442.817108155,-42105.1113230387,27,90,632,2901,82,392,272,1992,30,267,2374,5010
32,1515,2551,1.36,836,385,151911.817108155,-42101.1113230387,80,59,3380,16218,80,505,1779,5649,71,457,2238,3940
32,1516,2905,1.26,3419,368,154494.817108155,-42118.1113230387,72,57,1372,4291,251,1496,615,5720,306,1739,2049,4929
32,1517,4674,0.9,991,355,152066.817108155,-42131.1113230387,75,83,798,7745,10,264,779,5724,23,1230,575,2059
32,1518,3930,0.65,3494,325,154569.817108155,-42161.1113230387,68,104,694,2228,101,496,229,2592,72,704,621,2409
32,1519,3863,1.51,828,329,151903.817108155,-42157.1113230387,89,59,1368,9800,86,363,703,4230,84,936,1768,4069
32,1520,6638,1.11,3790,325,154865.817108155,-42161.1113230387,97,87,585,2457,118,2978,49,3988,58,6074,736,3589
32,1521,6803,0.66,334,303,151409.817108155,-42183.1113230387,80,122,2005,8174,88,594,1022,3326,65,514,1213,3913
32,1522,1941,0.74,3465,326,154540.817108155,-42160.1113230387,48,65,1132,3318,186,730,497,4468,237,1730,2285,4779
32,1523,1054,1.03,3425,324,154500.817108155,-42162.1113230387,37,36,1129,7897,132,330,239,1144,171,675,1022,1912
32,1524,3669,0.8,3983,301,155058.817108155,-42185.1113230387,63,79,192,980,54,3885,85,3764,55,6046,433,2237
32,1525,5531,0.79,206,281,151281.817108155,-42205.1113230387,81,103,1722,6773,85,465,1023,8277,92,675,1312,3192
32,1526,5258,0.78,414,279,151489.817108155,-42207.1113230387,73,94,296,1239,57,3896,264,3079,43,4908,1123,4124
32,1527,5340,0.95,806,274,151881.817108155,-42212.1113230387,81,85,1778,12698,107,403,1180,5656,95,581,1808,4359
