"fov","cellID","cell","x_local_px","y_local_px","x_global_px","y_global_px"
344,42,"c_1_344_42",4126,91,6145.68293094635,4174.7510433197
344,42,"c_1_344_42",4112,85,6131.65001074473,4180.76515197754
344,42,"c_1_344_42",4106,81,6125.63590208689,4184.77455774943
344,42,"c_1_344_42",4104,79,6123.63119920095,4186.77926063538
344,42,"c_1_344_42",4104,70,6123.63119920095,4195.80042362213
344,42,"c_1_344_42",4138,30,6157.71114826203,4235.89398463567
344,42,"c_1_344_42",4142,26,6161.72005732854,4239.90339040756
344,42,"c_1_344_42",4147,26,6166.73181454341,4239.90339040756
344,42,"c_1_344_42",4163,34,6182.76943763097,4231.88457886378
344,42,"c_1_344_42",4167,38,6186.77884340286,4227.87517309189
344,43,"c_1_344_43",2709,134,4725.36534070969,4131.65042797724
344,43,"c_1_344_43",2686,147,4702.31125752131,4118.6198592186
344,43,"c_1_344_43",2628,123,4644.17586723963,4142.67604549726
344,43,"c_1_344_43",2624,121,4640.16646146774,4144.6807483832
344,43,"c_1_344_43",2608,47,4624.12883838018,4218.85401010513
344,43,"c_1_344_43",2608,34,4624.12883838018,4231.88457886378
344,43,"c_1_344_43",2611,27,4627.1358927091,4238.90103896459
344,43,"c_1_344_43",2612,27,4628.13824415207,4238.90103896459
344,43,"c_1_344_43",2625,28,4641.16881291072,4237.89868752162
344,43,"c_1_344_43",2675,52,4691.28588835398,4213.84225289027
344,43,"c_1_344_43",2685,62,4701.30890607834,4203.81873846054
344,43,"c_1_344_43",2701,88,4717.3465291659,4177.75809764862
344,43,"c_1_344_43",2703,92,4719.35123205185,4173.74869187673
344,43,"c_1_344_43",2707,118,4723.36063782374,4147.68780271212
344,44,"c_1_344_44",2833,52,4849.6554295222,4213.84225289027
344,44,"c_1_344_44",2800,119,4816.57832860947,4146.68545126915
344,44,"c_1_344_44",2790,117,4806.55481417974,4148.6901541551
344,44,"c_1_344_44",2782,115,4798.53600263596,4150.69485704104
344,44,"c_1_344_44",2770,111,4786.50828202566,4154.70426281293
344,44,"c_1_344_44",2762,107,4778.48947048187,4158.71366858482
344,44,"c_1_344_44",2754,99,4770.47065893809,4166.73223177592
344,44,"c_1_344_44",2750,93,4766.4612531662,4172.74634043376
344,44,"c_1_344_44",2740,73,4756.43773873647,4192.79336929321
344,44,"c_1_344_44",2738,67,4754.43303585053,4198.80747795105
344,44,"c_1_344_44",2738,64,4754.43303585053,4201.81453227997
344,44,"c_1_344_44",2741,56,4757.44009017944,4209.83284711838
344,44,"c_1_344_44",2752,38,4768.46595605215,4227.87517309189
344,44,"c_1_344_44",2796,28,4812.56892283758,4237.89868752162
344,44,"c_1_344_44",2803,28,4819.58538293839,4237.89868752162
344,44,"c_1_344_44",2809,32,4825.59949159622,4233.88928174973
344,44,"c_1_344_44",2819,40,4835.62300602595,4225.87047020594
344,44,"c_1_344_44",2831,50,4847.65072663625,4215.84695577621
344,45,"c_1_344_45",463,92,2474.1068482399,4173.74869187673
344,45,"c_1_344_45",422,141,2433.01093578339,4124.63396787643
344,45,"c_1_344_45",412,139,2422.98766970634,4126.63867076238
344,45,"c_1_344_45",331,74,2341.79794788361,4191.79101785024
344,45,"c_1_344_45",327,70,2337.78854211172,4195.80042362213
344,45,"c_1_344_45",326,68,2336.78619066874,4197.80512650808
344,45,"c_1_344_45",325,65,2335.78383922577,4200.812180837
344,45,"c_1_344_45",324,60,2334.7814877828,4205.82344134649
344,45,"c_1_344_45",325,55,2335.78383922577,4210.83519856135
344,45,"c_1_344_45",326,52,2336.78619066874,4213.84225289027
344,45,"c_1_344_45",327,50,2337.78854211172,4215.84695577621
344,45,"c_1_344_45",333,39,2343.80265076955,4226.87282164892
344,45,"c_1_344_45",334,38,2344.80500221252,4227.87517309189
344,45,"c_1_344_45",336,37,2346.80970509847,4228.87752453486
344,45,"c_1_344_45",340,36,2350.81911087036,4229.87987597783
344,45,"c_1_344_45",390,30,2400.93618631363,4235.89398463567
344,45,"c_1_344_45",397,30,2407.95239806175,4235.89398463567
344,45,"c_1_344_45",437,36,2448.04620742798,4229.87987597783
344,45,"c_1_344_45",447,38,2458.06947350502,4227.87517309189
344,45,"c_1_344_45",453,40,2464.08358216286,4225.87047020594
344,45,"c_1_344_45",461,48,2472.10239370664,4217.85165866216
344,46,"c_1_344_46",1054,102,3066.49059057236,4163.72542579969
344,46,"c_1_344_46",1006,146,3018.37821801504,4119.62221066157
344,46,"c_1_344_46",1001,145,3013.36646080017,4120.62456210454
344,46,"c_1_344_46",998,144,3010.35940647125,4121.62691354752
344,46,"c_1_344_46",992,141,3004.3455461661,4124.63396787643
344,46,"c_1_344_46",973,122,2985.30086874962,4143.67839694023
344,46,"c_1_344_46",969,116,2981.29171133041,4149.69250559807
344,46,"c_1_344_46",966,110,2978.2846570015,4155.70661425591
344,46,"c_1_344_46",944,58,2956.23317360878,4207.82814423243
344,46,"c_1_344_46",940,46,2952.22376783689,4219.85636154811
344,46,"c_1_344_46",939,41,2951.22141639392,4224.86811876297
344,46,"c_1_344_46",939,40,2951.22141639392,4225.87047020594
344,46,"c_1_344_46",940,35,2952.22376783689,4230.88222742081
344,46,"c_1_344_46",942,29,2954.22847072283,4236.89633607864
344,46,"c_1_344_46",943,27,2955.23082216581,4238.90103896459
344,46,"c_1_344_46",951,19,2963.2493853569,4246.91985050837
344,46,"c_1_344_46",957,16,2969.26349401474,4249.92690483729
344,46,"c_1_344_46",960,15,2972.27054834366,4250.92925628026
344,46,"c_1_344_46",965,14,2977.28230555852,4251.93111101786
344,46,"c_1_344_46",970,14,2982.29406277339,4251.93111101786
344,46,"c_1_344_46",975,15,2987.30557163556,4250.92925628026
344,46,"c_1_344_46",978,16,2990.31262596448,4249.92690483729
344,46,"c_1_344_46",988,21,3000.33614039421,4244.91514762243
344,46,"c_1_344_46",995,28,3007.35260049502,4237.89868752162
344,46,"c_1_344_46",1049,90,3061.47883335749,4175.75339476268
344,46,"c_1_344_46",1052,95,3064.48588768641,4170.74163754781
344,46,"c_1_344_46",1053,97,3065.48823912938,4168.73693466187
344,47,"c_1_344_47",1166,76,3178.75295877457,4189.78631496429
344,47,"c_1_344_47",1120,118,3132.6450407505,4147.68780271212
344,47,"c_1_344_47",1090,114,3102.57499416669,4151.69720848401
344,47,"c_1_344_47",1085,113,3097.56323695183,4152.69955992699
344,47,"c_1_344_47",1082,112,3094.55618262291,4153.70191136996
344,47,"c_1_344_47",1080,111,3092.55147973696,4154.70426281293
344,47,"c_1_344_47",1060,99,3072.50469923019,4166.73223177592
344,47,"c_1_344_47",1052,94,3064.48588768641,4171.74398899078
344,47,"c_1_344_47",1051,93,3063.48353624344,4172.74634043376
344,47,"c_1_344_47",1023,63,3035.41794419289,4202.81638701757
344,47,"c_1_344_47",1017,55,3029.40408388774,4210.83519856135
344,47,"c_1_344_47",1016,50,3028.40173244476,4215.84695577621
344,47,"c_1_344_47",1016,36,3028.40173244476,4229.87987597783
344,47,"c_1_344_47",1017,31,3029.40408388774,4234.8916331927
344,47,"c_1_344_47",1018,28,3030.40643533071,4237.89868752162
344,47,"c_1_344_47",1019,26,3031.40878677368,4239.90339040756
344,47,"c_1_344_47",1028,17,3040.42970140775,4248.92455339432
344,47,"c_1_344_47",1030,16,3042.4344042937,4249.92690483729
344,47,"c_1_344_47",1033,15,3045.44145862262,4250.92925628026
344,47,"c_1_344_47",1038,14,3050.45321583748,4251.93111101786
344,47,"c_1_344_47",1052,14,3064.48588768641,4251.93111101786
344,47,"c_1_344_47",1158,56,3170.73414723078,4209.83284711838
344,47,"c_1_344_47",1164,68,3176.74825588862,4197.80512650808
344,47,"c_1_344_47",1165,71,3177.75060733159,4194.79807217916
344,48,"c_1_344_48",128,82,2138.32259178162,4183.77220630646
344,48,"c_1_344_48",93,142,2103.24078798294,4123.63161643346
344,48,"c_1_344_48",64,121,2074.17284448942,4144.6807483832
344,48,"c_1_344_48",63,120,2073.17049304644,4145.68309982618
344,48,"c_1_344_48",60,114,2070.16343871752,4151.69720848401
344,48,"c_1_344_48",57,105,2067.15638438861,4160.71837147077
344,48,"c_1_344_48",54,90,2064.14945423603,4175.75339476268
344,48,"c_1_344_48",52,50,2062.14475135009,4215.84695577621
344,48,"c_1_344_48",52,39,2062.14475135009,4226.87282164892
344,48,"c_1_344_48",53,34,2063.14710279306,4231.88457886378
344,48,"c_1_344_48",54,31,2064.14945423603,4234.8916331927
344,48,"c_1_344_48",55,29,2065.151805679,4236.89633607864
344,48,"c_1_344_48",63,21,2073.17049304644,4244.91514762243
344,48,"c_1_344_48",69,18,2079.18447752794,4247.92220195135
344,48,"c_1_344_48",72,17,2082.19153185686,4248.92455339432
344,48,"c_1_344_48",77,16,2087.20316489538,4249.92690483729
344,48,"c_1_344_48",88,16,2098.22903076808,4249.92690483729
344,48,"c_1_344_48",93,17,2103.24078798294,4248.92455339432
344,48,"c_1_344_48",96,18,2106.24784231186,4247.92220195135
344,48,"c_1_344_48",98,19,2108.25254519781,4246.91985050837
344,48,"c_1_344_48",109,30,2119.27816271782,4235.89398463567
344,48,"c_1_344_48",113,36,2123.28756848971,4229.87987597783
344,48,"c_1_344_48",114,38,2124.28991993268,4227.87517309189
344,48,"c_1_344_48",118,48,2128.29932570457,4217.85165866216
344,48,"c_1_344_48",125,69,2135.3155374527,4196.8027750651
344,48,"c_1_344_48",127,77,2137.32024033864,4188.78396352132
344,49,"c_1_344_49",3099,52,5116.2784298261,4213.84225289027
344,49,"c_1_344_49",3064,99,5081.19662602743,4166.73223177592
344,49,"c_1_344_49",3056,93,5073.17781448364,4172.74634043376
344,49,"c_1_344_49",3036,73,5053.13078562419,4192.79336929321
344,49,"c_1_344_49",3032,67,5049.1213798523,4198.80747795105
344,49,"c_1_344_49",3032,56,5049.1213798523,4209.83284711838
344,49,"c_1_344_49",3034,46,5051.12608273824,4219.85636154811
344,49,"c_1_344_49",3078,34,5095.22904952367,4231.88457886378
344,49,"c_1_344_49",3079,34,5096.23140096664,4231.88457886378
344,50,"c_1_344_50",3979,66,5998.33875894547,4199.80982939402
344,50,"c_1_344_50",3932,133,5951.22873783112,4132.65277942022
344,50,"c_1_344_50",3922,131,5941.20522340139,4134.65748230616
344,50,"c_1_344_50",3898,123,5917.14878877004,4142.67604549726
344,50,"c_1_344_50",3894,121,5913.13987970352,4144.6807483832
344,50,"c_1_344_50",3892,113,5911.13517681758,4152.69955992699
344,50,"c_1_344_50",3884,73,5903.11636527379,4192.79336929321
344,50,"c_1_344_50",3884,50,5903.11636527379,4215.84695577621
344,50,"c_1_344_50",3940,36,5959.2475493749,4229.87987597783
344,50,"c_1_344_50",3953,36,5972.27762142817,4229.87987597783
344,50,"c_1_344_50",3967,52,5986.31054162979,4213.84225289027
344,51,"c_1_344_51",3425,100,5443.04152329763,4165.73012868563
344,51,"c_1_344_51",3378,143,5395.93150218328,4122.62926499049
344,51,"c_1_344_51",3334,135,5351.82853539785,4130.64807653427
344,51,"c_1_344_51",3316,129,5333.78620942434,4136.66218519211
344,51,"c_1_344_51",3304,123,5321.75848881404,4142.67604549726
344,51,"c_1_344_51",3298,115,5315.7443801562,4150.69485704104
344,51,"c_1_344_51",3298,114,5315.7443801562,4151.69720848401
344,51,"c_1_344_51",3324,42,5341.80502096812,4223.86576732
344,51,"c_1_344_51",3326,38,5343.80972385407,4227.87517309189
344,51,"c_1_344_51",3327,38,5344.81207529704,4227.87517309189
344,51,"c_1_344_51",3419,76,5437.02741463979,4189.78631496429
344,52,"c_1_344_52",4103,76,6122.62884775798,4189.78631496429
344,52,"c_1_344_52",4058,105,6077.52352952957,4160.71837147077
344,52,"c_1_344_52",4044,85,6063.49060932795,4180.76515197754
344,52,"c_1_344_52",4040,79,6059.48170026144,4186.77926063538
344,52,"c_1_344_52",4040,76,6059.48170026144,4189.78631496429
344,52,"c_1_344_52",4054,48,6073.51412375768,4217.85165866216
344,52,"c_1_344_52",4060,38,6079.52823241552,4227.87517309189
344,52,"c_1_344_52",4061,38,6080.53058385849,4227.87517309189
344,52,"c_1_344_52",4081,50,6100.57761271795,4215.84695577621
344,52,"c_1_344_52",4087,54,6106.59172137578,4211.83755000432
344,52,"c_1_344_52",4101,68,6120.62414487203,4197.80512650808
344,53,"c_1_344_53",3325,40,5342.80737241109,4225.87047020594
344,53,"c_1_344_53",3294,113,5311.73497438431,4152.69955992699
344,53,"c_1_344_53",3282,111,5299.70675706864,4154.70426281293
344,53,"c_1_344_53",3272,109,5289.68324263891,4156.70896569888
344,53,"c_1_344_53",3270,107,5287.67853975296,4158.71366858482
344,53,"c_1_344_53",3262,91,5279.66022491455,4174.7510433197
344,53,"c_1_344_53",3254,67,5271.64141337077,4198.80747795105
344,53,"c_1_344_53",3254,60,5271.64141337077,4205.82344134649
344,53,"c_1_344_53",3256,58,5273.64611625672,4207.82814423243
344,53,"c_1_344_53",3272,44,5289.68324263891,4221.86106443405
344,53,"c_1_344_53",3320,40,5337.79561519623,4225.87047020594
344,54,"c_1_344_54",2627,80,4643.17351579666,4185.7769091924
344,54,"c_1_344_54",2620,121,4636.15705569585,4144.6807483832
344,54,"c_1_344_54",2598,117,4614.10532395045,4148.6901541551
344,54,"c_1_344_54",2592,115,4608.09121529261,4150.69485704104
344,54,"c_1_344_54",2588,111,4604.08180952072,4154.70426281293
344,54,"c_1_344_54",2570,91,4586.03998025258,4174.7510433197
344,54,"c_1_344_54",2570,74,4586.03998025258,4191.79101785024
344,54,"c_1_344_54",2572,64,4588.04468313853,4201.81453227997
344,54,"c_1_344_54",2574,58,4590.04938602448,4207.82814423243
344,54,"c_1_344_54",2582,50,4598.06819756826,4215.84695577621
344,54,"c_1_344_54",2606,42,4622.12413549423,4223.86576732
344,54,"c_1_344_54",2607,42,4623.12648693721,4223.86576732
344,54,"c_1_344_54",2623,68,4639.16411002477,4197.80512650808
344,54,"c_1_344_54",2625,72,4641.16881291072,4193.79572073619
344,55,"c_1_344_55",2935,112,4951.89428329468,4153.70191136996
344,55,"c_1_344_55",2916,145,4932.85010258357,4120.62456210454
344,55,"c_1_344_55",2854,135,4870.70480982463,4130.64807653427
344,55,"c_1_344_55",2850,133,4866.69540405273,4132.65277942022
344,55,"c_1_344_55",2830,113,4846.64837519328,4152.69955992699
344,55,"c_1_344_55",2826,108,4842.63946612676,4157.71131714185
344,55,"c_1_344_55",2826,103,4842.63946612676,4162.72307435672
344,55,"c_1_344_55",2828,82,4844.64416901271,4183.77220630646
344,55,"c_1_344_55",2830,68,4846.64837519328,4197.80512650808
344,55,"c_1_344_55",2832,58,4848.65307807922,4207.82814423243
344,55,"c_1_344_55",2834,54,4850.65778096517,4211.83755000432
344,55,"c_1_344_55",2836,52,4852.66248385112,4213.84225289027
344,55,"c_1_344_55",2856,42,4872.70951271057,4223.86576732
344,55,"c_1_344_55",2861,42,4877.72126992544,4223.86576732
344,55,"c_1_344_55",2865,44,4881.73067569733,4221.86106443405
344,55,"c_1_344_55",2893,60,4909.79601939519,4205.82344134649
344,55,"c_1_344_55",2899,64,4915.81012805303,4201.81453227997
344,55,"c_1_344_55",2927,84,4943.8754717509,4181.76750342051
344,55,"c_1_344_55",2929,86,4945.88017463684,4179.76280053457
344,55,"c_1_344_55",2931,90,4947.88487752279,4175.75339476268
344,55,"c_1_344_55",2933,96,4949.88958040873,4169.73928610484
344,56,"c_1_344_56",649,78,2660.54247816404,4187.78161207835
344,56,"c_1_344_56",566,123,2577.34805345535,4142.67604549726
344,56,"c_1_344_56",552,109,2563.31538160642,4156.70896569888
344,56,"c_1_344_56",520,73,2531.24038378398,4192.79336929321
344,56,"c_1_344_56",512,63,2523.22157224019,4202.81638701757
344,56,"c_1_344_56",512,62,2523.22157224019,4203.81873846054
344,56,"c_1_344_56",582,44,2593.38567654292,4221.86106443405
344,56,"c_1_344_56",587,44,2598.3971854051,4221.86106443405
344,56,"c_1_344_56",619,54,2630.47218322754,4211.83755000432
344,56,"c_1_344_56",625,56,2636.48629188538,4209.83284711838
344,56,"c_1_344_56",629,58,2640.49569765727,4207.82814423243
344,57,"c_1_344_57",3835,58,5854.0016412735,4207.82814423243
344,57,"c_1_344_57",3831,138,5849.99223550161,4127.64102220535
344,57,"c_1_344_57",3830,139,5848.98988405864,4126.63867076238
344,57,"c_1_344_57",3794,135,5812.90572881699,4130.64807653427
344,57,"c_1_344_57",3772,87,5790.85399707159,4178.76044909159
344,57,"c_1_344_57",3772,84,5790.85399707159,4181.76750342051
344,57,"c_1_344_57",3788,44,5806.89162015915,4221.86106443405
344,57,"c_1_344_57",3789,44,5807.89397160212,4221.86106443405
344,57,"c_1_344_57",3819,52,5837.96401818593,4213.84225289027
344,57,"c_1_344_57",3825,54,5843.97812684377,4211.83755000432
344,58,"c_1_344_58",4254,47,6273.98242553075,4218.85401010513
344,58,"c_1_344_58",4253,97,6272.98007408778,4168.73693466187
344,58,"c_1_344_58",4249,96,6268.97066831589,4169.73928610484
344,58,"c_1_344_58",4246,95,6265.96361398697,4170.74163754781
344,58,"c_1_344_58",4244,93,6263.95891110102,4172.74634043376
344,58,"c_1_344_58",4234,79,6253.93589337667,4186.77926063538
344,58,"c_1_344_58",4228,69,6247.92178471883,4196.8027750651
344,58,"c_1_344_58",4228,64,6247.92178471883,4201.81453227997
344,58,"c_1_344_58",4230,60,6249.92648760478,4205.82344134649
344,58,"c_1_344_58",4238,48,6257.94480244319,4217.85165866216
344,58,"c_1_344_58",4244,46,6263.95891110102,4219.85636154811
344,58,"c_1_344_58",4245,46,6264.961262544,4219.85636154811
344,59,"c_1_344_59",2398,88,4413.63702217738,4177.75809764862
344,59,"c_1_344_59",2300,145,4315.40757417679,4120.62456210454
344,59,"c_1_344_59",2286,119,4301.37515068054,4146.68545126915
344,59,"c_1_344_59",2284,115,4299.3704477946,4150.69485704104
344,59,"c_1_344_59",2284,112,4299.3704477946,4153.70191136996
344,59,"c_1_344_59",2290,94,4305.38455645243,4171.74398899078
344,59,"c_1_344_59",2295,81,4310.39581696192,4184.77455774943
344,59,"c_1_344_59",2298,78,4313.40287129084,4187.78161207835
344,59,"c_1_344_59",2346,48,4361.51524384817,4217.85165866216
344,59,"c_1_344_59",2349,48,4364.52229817708,4217.85165866216
344,59,"c_1_344_59",2391,76,4406.62105878194,4189.78631496429
344,59,"c_1_344_59",2394,79,4409.62761640549,4186.77926063538
344,59,"c_1_344_59",2396,82,4411.63231929143,4183.77220630646
344,60,"c_1_344_60",567,124,2578.35040489833,4141.67394240697
344,60,"c_1_344_60",550,146,2561.31067872047,4119.62221066157
344,60,"c_1_344_60",506,123,2517.20771193504,4142.67604549726
344,60,"c_1_344_60",494,115,2505.17949461937,4150.69485704104
344,60,"c_1_344_60",466,95,2477.11390256882,4170.74163754781
344,60,"c_1_344_60",462,91,2473.10474514961,4174.7510433197
344,60,"c_1_344_60",460,87,2471.10004226367,4178.76044909159
344,60,"c_1_344_60",458,79,2469.09533937772,4186.77926063538
344,60,"c_1_344_60",458,56,2469.09533937772,4209.83284711838
344,60,"c_1_344_60",460,50,2471.10004226367,4215.84695577621
344,60,"c_1_344_60",473,50,2484.13036266963,4215.84695577621
344,60,"c_1_344_60",497,56,2508.18654894829,4209.83284711838
344,60,"c_1_344_60",509,60,2520.21476626396,4205.82344134649
344,60,"c_1_344_60",519,70,2530.238032341,4195.80042362213
344,60,"c_1_344_60",545,98,2556.29892150561,4167.73458321889
344,61,"c_1_344_61",3893,114,5912.13752826055,4151.69720848401
344,61,"c_1_344_61",3844,147,5863.02280426026,4118.6198592186
344,61,"c_1_344_61",3840,145,5859.01339848836,4120.62456210454
344,61,"c_1_344_61",3834,141,5852.99928983053,4124.63396787643
344,61,"c_1_344_61",3830,137,5848.98988405864,4128.64337364833
344,61,"c_1_344_61",3830,132,5848.98988405864,4133.65513086319
344,61,"c_1_344_61",3834,64,5852.99928983053,4201.81453227997
344,61,"c_1_344_61",3836,58,5855.00399271647,4207.82814423243
344,61,"c_1_344_61",3848,54,5867.03171332677,4211.83755000432
344,61,"c_1_344_61",3862,50,5881.06463352839,4215.84695577621
344,61,"c_1_344_61",3883,50,5902.11401383082,4215.84695577621
344,62,"c_1_344_62",3147,74,5164.39080238342,4191.79101785024
344,62,"c_1_344_62",3118,131,5135.32310724258,4134.65748230616
344,62,"c_1_344_62",3114,129,5131.31370147069,4136.66218519211
344,62,"c_1_344_62",3080,111,5097.23375240962,4154.70426281293
344,62,"c_1_344_62",3068,103,5085.20603179932,4162.72307435672
344,62,"c_1_344_62",3068,98,5085.20603179932,4167.73458321889
344,62,"c_1_344_62",3070,94,5087.21073468526,4171.74398899078
344,62,"c_1_344_62",3078,82,5095.22904952367,4183.77220630646
344,62,"c_1_344_62",3096,56,5113.27137549718,4209.83284711838
344,62,"c_1_344_62",3098,54,5115.27607838313,4211.83755000432
344,62,"c_1_344_62",3103,54,5120.28783559799,4211.83755000432
344,62,"c_1_344_62",3143,60,5160.38139661153,4205.82344134649
344,63,"c_1_344_63",3271,108,5288.68089119593,4157.71131714185
344,63,"c_1_344_63",3230,139,5247.58497873942,4126.63867076238
344,63,"c_1_344_63",3216,135,5233.55255524318,4130.64807653427
344,63,"c_1_344_63",3210,133,5227.53844658534,4132.65277942022
344,63,"c_1_344_63",3202,129,5219.51963504156,4136.66218519211
344,63,"c_1_344_63",3200,127,5217.51493215561,4138.66688807805
344,63,"c_1_344_63",3200,118,5217.51493215561,4147.68780271212
344,63,"c_1_344_63",3202,98,5219.51963504156,4167.73458321889
344,63,"c_1_344_63",3222,66,5239.56616719564,4199.80982939402
